UNAIDS_year,iso3,subnational,group,site,point,latitude,longitude,geopositioning_method,admin_level,shapefile,location_code,flag,UNAIDS_lat,UNAIDS_lon,Distance,,Checked,
2017,BEN,,TOTAL,CM Porto-Novo,1,6.5147124,2.614103,Google Maps - CENTRE MEDICAL AHMADIYYA,,,,,,,,,,
2017,BEN,,TOTAL,CM Porto-Novo,,,,DUPLICATE - DON'T GEOMATCH,,,,,,,,,,
2017,BEN,,TOTAL,Comè,1,6.4092599,1.8760746,Google Maps- used Town GPS Com�,,,,,,,,,,
2017,BEN,,TOTAL,Dassa zoumè,1,7.7800496,2.1795043,Google Maps- used Town GPS Dassa-Zoum�,,,,,,,,,,
2017,BEN,,TOTAL,Dasso,,,,Duplicate (?),,,,1,,,,,,
2017,BEN,,TOTAL,Djougou,1,9.7,1.666667,ancss-coordinates-master-list_2018-03-06,,,,,9.7,1.666667,,,1,
2017,BEN,,TOTAL,Dogbo,1,6.80126,1.782828,ancss-coordinates-master-list_2018-03-06,,,,,6.80126,1.782828,,,1,
2017,BEN,,TOTAL,Ekpè,1,6.3945023,2.5276063,Googel Maps - Used Town GPS Ekpe,,,,,,,,,,
2017,BEN,,TOTAL,Fonougo,1,9.308,2.315834,ancss-coordinates-master-list_2018-03-06,,,,google maps says fonougo in different area,9.308,2.315834,,,,
2017,BEN,,TOTAL,Gbanlin Djègbe,1,8.37386,2.425585,Bing Maps Too Large - Mid point 20km between Gbanlin and Djegbe,,,,,,,,,,
2017,BEN,,TOTAL,Gnemasson-ouassa-Tobre,1,7.059597,2.117271,Google maps - no hospital found. Using tOuassa town gps,,,,,10.228333,2.001944,,,,
2017,BEN,,TOTAL,HOMEL,1,6.361355,2.438245,Google maps,,,,,52.445278,30.984167,,,,
2017,BEN,,TOTAL,Idignin Adaplamè,1,7.45196,2.56577,osm.org Centre de sant� d'Adaplam�,,,,,,,,,,
2017,BEN,,TOTAL,Ifangni,1,6.6616,2.7244,https://maps.me/catalog/health/amenity-hospital/centre-de-sante-d-ifeangi-4611686022422731706/,,,,,6.677744,2.7182728,,,,
2017,BEN,,TOTAL,Kétou,1,7.3604,2.6024,osm.org used Town GPS,,,,,,,,,,
2017,BEN,,TOTAL,Kandi,1,11.128611,2.936944,ancss-coordinates-master-list_2018-03-06,,,,,11.128611,2.936944,,,1,
2017,BEN,,TOTAL,Kilibo,1,8.571667,2.601667,ancss-coordinates-master-list_2018-03-06,,,,,8.571667,2.601667,,,1,
2017,BEN,,TOTAL,Kolokondé,1,9.8902,1.7698,osm.org used Town GPS,,,,,,,,,,
2017,BEN,,TOTAL,Kotopounga,1,10.312309,1.534912,Google maps,,,,,10.2963526,1.3806902,,,,
2017,BEN,,TOTAL,Kouandé,1,10.3321,1.6919,osm.org used Town GPS,,,,,,,,,,
2017,BEN,,TOTAL,Lobogo,1,6.6607182,1.7538817,ancss-coordinates-master-list_2018-03-06,,,,cannot verify,6.6607182,1.7538817,,,,
2017,BEN,,TOTAL,Lokossa,1,6.633333,1.716667,ancss-coordinates-master-list_2018-03-06,,,,,6.633333,1.716667,,,1,
2017,BEN,,TOTAL,Lonkly,1,7.0035894,1.7538817,ancss-coordinates-master-list_2018-03-06,,,,geo-names says different place,7.0035894,1.7538817,,,,
2017,BEN,,TOTAL,Malanville,1,11.866667,3.383333,ancss-coordinates-master-list_2018-03-06,,,,,11.866667,3.383333,,,1,
2017,BEN,,TOTAL,Manigri,1,8.973381,1.724122,Google maps - using town gps,,,,,8.966667,1.716667,,,,
2017,BEN,,TOTAL,Missessin,1,6.367393,2.4431102,ancss-coordinates-master-list_2018-03-06,,,,,6.367393,2.4431102,,,1,
2017,BEN,,TOTAL,Natitingou,1,10.30929,1.373588,Google maps,,,,,10.2963526,1.3806902,,,,
2017,BEN,,TOTAL,Nikki,1,9.933333,3.208333,ancss-coordinates-master-list_2018-03-06,,,,,9.933333,3.208333,,,1,
2017,BEN,,TOTAL,Ouessè,1,8.4930009,2.4161768,Google maps- used town GPS,,,,,,,,,,
2017,BEN,,TOTAL,Ouidah1,1,6.366667,2.083333,ancss-coordinates-master-list_2018-03-06,,,,,6.366667,2.083333,,,1,
2017,BEN,,TOTAL,Ouinhi,,,,Cannot Find- area too large (20km),,,,,7.1078076,2.4801989,,,,
2017,BEN,,TOTAL,Paouingnan,1,8.3022297,2.302446,ancss-coordinates-master-list_2018-03-06,,,,cannot verify,8.3022297,2.302446,,,,
2017,BEN,,TOTAL,Parakou,1,9.35,2.616667,ancss-coordinates-master-list_2018-03-06,,,,,9.35,2.616667,,,1,
2017,BEN,,TOTAL,Pehunco,1,10.228333,2.001944,ancss-coordinates-master-list_2018-03-06,,,,,10.228333,2.001944,,,1,
2017,BEN,,TOTAL,Sékou,1,6.636458,2.225082,osm.org- used Town GPS,,,,,,,,,,
2017,BEN,,TOTAL,Sémè podji,1,6.3968393,2.5813072,osm.org- used Town GPS,,,,,,,,,,
2017,BEN,,TOTAL,Sagon,1,7.3469268,2.0665197,ancss-coordinates-master-list_2018-03-06,,,,geo-names says different place,7.3469268,2.0665197,,,,
2017,BEN,,TOTAL,Savalou,1,7.933333,1.966667,ancss-coordinates-master-list_2018-03-06,,,,,7.933333,1.966667,,,1,
2017,BEN,,TOTAL,Site 60,,,,Cannot find,,,,1,,,,,,
2017,BEN,,TOTAL,Site 61,,,,Cannot find,,,,1,,,,,,
2017,BEN,,TOTAL,St Jean,1,6.3781427,2.418401,ancss-coordinates-master-list_2018-03-06,,,,,6.3781427,2.418401,,,1,
2017,BEN,,TOTAL,St Luc,1,6.384653,2.403061,Google maps,,,,changed when double checking,6.366667,2.433333,,,,
2017,BEN,,TOTAL,Tchaourou rural / Alafiarou ,1,9.8999994,3.3991574,"Google maps - used town ""Alafiarou"" GPS",,,,,,,,,,
2017,BEN,,TOTAL,Tchetti,1,7.828053,1.66306,Google maps - using town gps,,,,,7.828095,1.6639235,,,,
2017,BEN,,TOTAL,Tourou,1,9.345329,2.545949,Google maps - using town gps,,,,,9.3443574,2.5470339,,,,
2017,BFA,,Urbain,Bobo-Dioulasso,1,11.183333,-4.283333,Google maps - this site represents mult. hospitals (found in reports) that are within 5km. Using mid-point,,,,,11.183333,-4.283333,,,,
2017,BFA,,Rural,Boulsa (%),1,12.65,-0.566667,ancss-coordinates-master-list_2018-03-06,,,,,12.65,-0.566667,,,,
2017,BFA,,Rural,Dedougou (%),1,12.45,-3.466667,ancss-coordinates-master-list_2018-03-06,,,,,12.45,-3.466667,,,,
2017,BFA,,Rural,Dori (%),1,14.03,-0.03,ancss-coordinates-master-list_2018-03-06,,,,,14.03,-0.03,,,,
2017,BFA,,Urbain,Fada,1,12.066667,0.35,ancss-coordinates-master-list_2018-03-06,,,,,12.066667,0.35,,,,
2017,BFA,,Urbain,Gaoua,1,10.316667,-3.166667,ancss-coordinates-master-list_2018-03-06,,,,,10.316667,-3.166667,,,,
2017,BFA,,Rural,Kaya (%),1,13.083333,-1.083333,ancss-coordinates-master-list_2018-03-06,,,,,13.083333,-1.083333,,,,
2017,BFA,,Rural,Kongoussi (%),1,13.316667,-1.533333,ancss-coordinates-master-list_2018-03-06,,,,,13.316667,-1.533333,,,,
2017,BFA,,Urbain,Koudougou,1,12.25,-2.36667,ancss-coordinates-master-list_2018-03-06,,,,,12.25,-2.36667,,,,
2017,BFA,,Rural,Manga (%),1,11.666667,-1.066667,ancss-coordinates-master-list_2018-03-06,,,,,11.666667,-1.066667,,,,
2017,BFA,,Urbain,Ouagadougou,1,12.35,-1.516667,Google maps - this site represents mult. hospitals (found in reports) that are within 7km. Using mid-point,,,,,12.35,-1.516667,,,,
2017,BFA,,Urbain,Ouahigouya,1,13.567,-2.417,ancss-coordinates-master-list_2018-03-06,,,,,13.567,-2.417,,,,
2017,BFA,,Rural,Sindou (%),1,10.65,-5.166667,ancss-coordinates-master-list_2018-03-06,,,,,10.65,-5.166667,,,,
2017,BFA,,Urbain,Tenkodogo,1,11.783333,-0.366667,ancss-coordinates-master-list_2018-03-06,,,,,11.783333,-0.366667,,,,
2019,BFA,,Rural,Ziniaré....,1,12.590206,-1.295357,Google maps,,,,,,,,,,
2017,BWA,,Rural,Bobirwa district (%),0,,,,2,BWA_adm2,1,,-21.981377,28.4279933,,,,
2017,BWA,,Rural,Boteti (%),0,,,,2,BWA_adm2,2,,-20.9095921,24.7142918,,,,
2017,BWA,,Rural,Chobe (%),0,,,,2,BWA_adm2,17,,-18.4256281,24.7142918,,,,
2017,BWA,,Urban,Francistown (%),0,,,,2,BWA_adm2,16,,-21.1661005,27.5143603,,,,
2017,BWA,,Urban,Gaborone (%),0,,,,2,BWA_adm2,20,,-24.6282079,25.9231471,,,,
2017,BWA,,Rural,Gantsi (%),0,,,,2,BWA_adm2,9,,-21.6960991,21.6481861,,,,
2017,BWA,,Rural,Goodhope (%),0,,,,2,BWA_adm2,22,,-25.4741508,25.4318914,,,,
2017,BWA,,Rural,Hukuntsi (%),0,,,,2,BWA_adm2,11,,-23.9931196,21.7495419,,,,
2017,BWA,,Urban,Jwaneng (%),0,,,,2,BWA_adm2_2011,13,,-24.6059582,24.7202287,,,,
2017,BWA,,Rural,Kgalagadi (%),0,,,,2,BWA_adm2,28,,-24.7550285,21.8568586,,,,
2017,BWA,,Rural,Kgatleng (%),0,,,,2,BWA_adm2,13,,-24.1970445,26.2304616,,,,
2017,BWA,,Urban,Kweneng East (%),0,,,,2,BWA_adm2,14,,-24.3344892,25.4733554,,,,
2017,BWA,,Rural,Kweneng West (%),0,,,,2,BWA_adm2,15,,-23.8212204,24.3341432,,,,
2017,BWA,,Urban,Lobatse (%),0,,,,2,BWA_adm2_2011,20,,-25.2076148,25.6805868,,,,
2017,BWA,,Rural,Mabutsane (%),1,-24.3896657,23.5671328,"Google Map- Town is less than 5km, used center point",,,,,-24.3870141,23.5788021,,,,
2017,BWA,,Urban,Mahalapye (%),0,,,,2,BWA_adm2,4,,-23.107801,26.8321332,,,,
2017,BWA,,Rural,Ngami (%),0,,,,2,BWA_adm2,18,,-19.1905321,23.0011989,,,,
2017,BWA,,Rural,North East (%),0,,,,2,BWA_adm2_2011,21,,-20.9030555,27.4556388,,,,
2017,BWA,,Rural,Okavango (%),0,,,,2,BWA_adm2,19,,-19.6510095,22.9058802,,,,
2017,BWA,,Urban,Selebi-Pikwe (%),0,,,,2,BWA_adm2_2011,24,,-22.0028763,27.8428651,,,,
2017,BWA,,Urban,Serowe Palapye (%),0,,,,2,BWA_adm2,26,,-22.5514872,27.1147095,,,,
2017,BWA,,Urban,South East (%),0,,,,2,BWA_adm2,21,,-24.9366094,25.8048521,,,,
2017,BWA,,Urban,Southern (%),0,,,,2,BWA_adm2,27,,-24.823384,24.7142918,,,,
2017,BWA,,Rural,Tutume (%),0,,,,2,BWA_adm2,8,,-20.5026195,27.0441009,,,,
2017,CAF,,Urban,Alindao,1,5.03975,21.21275,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Bégoua,1,4.45041,18.53537,bing maps- B�goua,,,,,,,,,,
2017,CAF,,Urban,Bambari,1,5.76337,20.672608,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Rural,Bamingui,1,7.558293,20.176911,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Bangassou,1,4.738826,22.817876,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Batangafo,1,7.3026612,18.28226319,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2017,CAF,,Urban,Berbérati,1,4.258532,15.78944,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Bimbo,1,4.333215,18.517123,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Boda,1,4.320222,17.465171,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Rural,Bossémbélé,1,5.266908,17.64292,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Bossangoa,1,6.489544,17.4516742,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2017,CAF,,Urban,Bouar,1,6.00934139,15.5603101,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2017,CAF,,Urban,Bouca,1,6.508968,18.276389,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Boy-Rabe,1,4.4039167,18.5718648,google maps - Boy-Rabe monastary (Boy-Rabe is a 4km corridor),,,,,,,,,,
2017,CAF,,Urban,Bozoum,1,6.317042,16.376376,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Bria,1,6.537148,21.988686,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Castors,1,4.373124,18.55004,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Rural,Cseb (Gamboula),1,4.121389,15.136822,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Cssu,,,,Cannot find,,,,1,,,,,,
2017,CAF,,Urban,Dékoa,1,6.320933,19.078242,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Rural,Elim-Kongbo,1,4.771675,21.366767,Google maps -no hospital found. Using Kongbo town gps,,,,,,,,,,
2017,CAF,,Urban,Gamboula,1,4.120962,15.136097,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Gobongo,1,4.415766,18.549442,Google maps - no hopsital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Hopital communautaire,1,4.3876783,18.5563346,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2017,CAF,,Urban,Kémbé,1,4.616482,21.884923,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Kabo,1,7.69452,18.625001,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Lakouanga,1,4.362256,18.567821,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,M'Baiki,1,3.8703203,17.9714439,google maps - used town gps,,,,,,,,,,
2017,CAF,,Rural,M'Boki,1,5.3172868,25.9496642,google maps - used town gps,,,,,,,,,,
2017,CAF,,Rural,Mala,1,6.115798,19.505052,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Malimaka,1,4.393702,18.542137,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Mamadou-Mbaïki,1,4.377563,18.537148,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Rural,Mambélé,1,3.93218632,16.63995815,"Mamb�l� - https://myrouteplanner.net/rr-26-ouodo-central-african-republic#latlng=(3.932186319885078,16.63995814788518)",,,,,,,,,,
2017,CAF,,Urban,Mobaye,1,4.321263,21.183321,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Rural,N'Gaoundaye,1,7.4780556,15.5702589,Wikipedia city name N'Gaoundaye,,,,,,,,,,
2017,CAF,,Urban,Ndélé,1,8.4035011,20.6242822,http://www.spatialepidemiology.net/user_maps/,,,,,,,,,,
2017,CAF,,Rural,Niem,1,6.19309,15.228905,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Ouango-Bangui,1,4.36285,18.62313,"google maps- used town gps ""Ouango""",,,,,,,,,,
2017,CAF,,Urban,Pétévo,1,4.340912,18.543398,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Rural,Séko,1,5.8911964,21.0935256,google maps - used town GPS S�ko,,,,,,,,,,
2017,CAF,,Urban,Sibut,1,5.73047,19.086049,Google maps - no hospital found. Using town gps,,,,,,,,,,
2017,CAF,,Urban,Zémio,1,5.029729,25.132685,Google maps - no hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Amdafok,1,10.465599,23.293334,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Baboua,1,5.806133,14.832867,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Bayanga,1,2.912561,16.262976,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Birao,1,10.292072,22.784248,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Bossongo,1,4.232734,18.283579,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Carnot,1,4.940855,15.878017,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Kaga-Bandoro,1,6.995906,19.184622,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Ippy,1,6.266113,21.00749,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Kouango,1,4.994074,19.977391,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Mbres,1,6.670508,19.79648,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Nola,1,3.523737,16.053171,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Rafai,1,4.982393,23.946416,Google maps - No hospital found. Using town gps,,,,,,,,,,
1111,CAF,,,Paoua,1,7.233231,16.445118,Google maps,,,,,,,,,,
2017,CIV,Abidjan,TOTAL,ABIDJAN Denis (%),,,,Cannot Find- ABIDJAN area too large (25km),,,,,5.336318,-4.027751,,,,
