"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Juba Teaching Hospital",2012,TRUE,319,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Kajo Keji Hospital",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Kapoeta Mission Hospital",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Kwajok Hospital",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Malakal Teaching Hospital",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Malakia PHCC",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Mapel PHCC",2012,TRUE,319,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Mapourdit PHCC",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Marial Bai",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Marial Lou",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Maridi",2012,TRUE,317,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Nimule Hospital",2012,TRUE,312,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Nyakuron PHCC",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Raja Civil Hospital",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Renk Civil Hospital",2012,TRUE,279,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Rumbek PHCC",2012,TRUE,317,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Rumbek State Hospital",2012,TRUE,318,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"St. Bakita-Yei",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Tambura PHCC",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Tonj South Hospital",2012,TRUE,314,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Torit Civil Hospital",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Wau Teaching Hospital",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Wulu PHCC",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
"Yambio Hospital",2012,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SSD",0,0,"SSD",NA,NA,NA,NA,NA
