"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"SMI CS Louis 011",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI CS Peyrie 012",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Franceville 021",2003,TRUE,158,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Lambaréné 031",2003,TRUE,326,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI CHR Tchibanga 052",2007,TRUE,302,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI CS Awendje 013",2007,TRUE,303,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI CS Louis 011",2007,TRUE,307,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI CS Peyrie 012",2007,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI CS Urbain Port-Gentil 081",2007,TRUE,293,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Franceville 021",2007,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Koulamoutou 071",2007,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Lambaréné 031",2007,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Makokou 061",2007,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Mouila 041",2007,TRUE,282,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Ntoum 014",2007,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Oyem 091",2007,TRUE,302,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Tchibanga 051",2007,TRUE,188,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI du CHR Port-Gentil 082",2007,TRUE,306,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"CHR Oyem 092",2009,TRUE,106,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"CS Nzeng Ayong 016",2009,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"Hôpital Bongolo",2009,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI CHR Tchibanga 052",2009,TRUE,113,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI CS Awendje 013",2009,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI CS Glass 015",2009,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI CS Louis 011",2009,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI CS Peyrie 012",2009,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI CS Urbain Port-Gentil 081",2009,TRUE,287,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Franceville 021",2009,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Koulamoutou 071",2009,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Lambaréné 031",2009,TRUE,304,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Makokou 061",2009,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Mouila 041",2009,TRUE,334,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Ntoum 014",2009,TRUE,303,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Oyem 091",2009,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI Tchibanga 051",2009,TRUE,116,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
"SMI du CHR Port-Gentil 082",2009,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"GAB",0,0,"GAB",NA,NA,NA,NA,NA
