"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"NULL",2007,TRUE,386,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Site 1:  Hargesisa",2008,TRUE,237,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"BERBERA central MCH",2010,TRUE,350,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Boroma Central MCH",2010,TRUE,350,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Bosaso IDP (BELDAJE) MCH",2010,TRUE,399,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Burao  Central MCH",2010,TRUE,372,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Daami IDP camp (Dami B)",2010,TRUE,350,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Galkayo central MCH",2010,TRUE,399,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Garowe Central MCH",2010,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Hargeisa Central MCH",2010,TRUE,354,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"NULL",2010,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Abdi Idan PMTCT",2011,TRUE,28,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"BULOHOBEY MCH",2011,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"FATHA MCH",2011,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Gabiley General Hospital",2011,TRUE,64,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"HAMAR JAJAB MCH",2011,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"HAMARWEYNE MCH",2011,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Jowhar MCH",2011,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"KULMIYE MCH",2011,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"MERKA MCH",2011,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Abdi Idan PMTCT",2012,TRUE,57,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Gabiley General Hospital",2012,TRUE,204,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"BENADIR HOSPITAL",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"BERBERA central MCH",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"BULOHOBEY MCH",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Boroma Central MCH",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Bosaso IDP (BELDAJE) MCH",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Burao  Central MCH",2014,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Daami IDP camp (Dami B)",2014,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"FATHA MCH",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Galkayo central MCH",2014,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Garowe Central MCH",2014,TRUE,399,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"HAMAR JAJAB MCH",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"HAMARWEYNE MCH",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"HANNANO (MOGADISHU 1)",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Hargeisa Central MCH",2014,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Jowhar MCH",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"KULMIYE MCH",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Las Anod central MCH (Sool)",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"MERKA MCH",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"NULL",2014,TRUE,380,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Site 1:  Hargesisa",2014,TRUE,96,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"BENADIR HOSPITAL",2016,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"BERBERA central MCH",2016,TRUE,402,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"BULOHOBEY MCH",2016,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Boroma Central MCH",2016,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Bosaso IDP (BELDAJE) MCH",2016,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Burao  Central MCH",2016,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Daami IDP camp (Dami B)",2016,TRUE,500,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"FATHA MCH",2016,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Galkayo central MCH",2016,TRUE,449,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Garowe Central MCH",2016,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"HAMAR JAJAB MCH",2016,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"HAMARWEYNE MCH",2016,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"HANNANO (MOGADISHU 1)",2016,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Hargeisa Central MCH",2016,TRUE,500,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Jowhar MCH",2016,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"KULMIYE MCH",2016,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"Las Anod central MCH (Sool)",2016,TRUE,420,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"MERKA MCH",2016,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"NULL",2016,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
"SOS Hospital Heliwa (MOGADISHU 3)",2016,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"SOM",0,0,"SOM",NA,NA,NA,NA,NA
